Student_ID,GPA,SAT_Score,ACT_Score,Family_Size,Income_Level,Marital_Status,Support_Center_Utilization,Retention_Rate,Graduation_Rate,Life_Event,Institution_Type,Graduation_Age,Major,Study_Hours_Per_Week,Student_Loan_Amount,Campus_Engagement,First_Gen_Student,Enrollment_Status,Distance_From_Home,Work_Hours_Per_Week
3008,2.06,867,19,1,Low,Married,0.28,0.5,0.52,None,Public,22.8,Arts,23,35885.2,High,FALSE,Full-Time,26.3,4.4
3009,3.35,1262,28,1,High,Married,0,0.88,0.89,None,Public,22,Business,17,24820.82,Low,TRUE,Part-Time,77.4,13
3010,2.47,1029,23,4,Middle,Single,0.37,0.6,0.57,Family Issues,Public,22.7,Business,9.5,32847.28,High,FALSE,Full-Time,73.6,8.1
3011,3.04,1085,24,3,High,Married,0.14,0.75,0.74,None,Private,23,Arts,28.6,26317.27,High,FALSE,Full-Time,64.3,9.4
3012,2.95,1298,29,2,High,Single,0.16,0.65,0.73,Family Issues,Private,22.2,Arts,21.4,30226.81,Low,FALSE,Full-Time,38.7,11.3
3013,2,906,20,1,Middle,Single,0.71,0.57,0.5,None,Public,22,STEM,20.8,15063.67,High,FALSE,Part-Time,15.6,24.8
3014,2.8,890,20,3,Middle,Single,0.57,0.87,0.96,Health Issues,Public,22.3,Health Sciences,12.9,13594.62,High,FALSE,Part-Time,16.5,9.6
3015,2.33,1012,22,2,Low,Divorced,0.58,0.5,0.5,None,Public,22.6,Business,16.1,973.86,Medium,FALSE,Full-Time,6.5,7.3
3016,2.75,1255,28,1,Middle,Single,0.16,0.55,0.54,Family Issues,Public,22.8,Arts,8,8159.56,High,FALSE,Full-Time,59.1,9.3
3017,2,872,19,1,Middle,Single,0.61,0.5,0.55,Family Issues,Public,22.2,Health Sciences,13.2,16257.24,Low,FALSE,Full-Time,25.2,6.8
3018,2.32,800,18,2,Low,Married,0.26,0.58,0.47,None,Private,22,Arts,13.5,839.93,Low,FALSE,Full-Time,76.2,18.3
3019,2.48,1032,23,2,Low,Single,0.17,0.74,0.81,None,Public,22,Arts,12.9,28865.25,Low,FALSE,Full-Time,4.7,12
3020,2.88,1182,26,3,Middle,Single,0.42,0.6,0.69,Health Issues,Public,22.7,Arts,7.7,20458.8,Medium,FALSE,Full-Time,64.1,11.6
3021,3.15,1280,28,3,Middle,Single,0.15,0.73,0.79,Financial Problems,Public,23.5,STEM,8.3,17145.15,Medium,FALSE,Part-Time,66.2,18.9
3022,2.88,1030,23,3,Low,Single,0.33,0.51,0.4,None,Private,22.5,Health Sciences,18.4,18717.31,High,FALSE,Full-Time,44.2,12.1
3023,2.54,1038,23,3,High,Single,0.71,0.77,0.81,None,Public,23.2,Business,16.8,31322.2,Low,FALSE,Full-Time,109.1,6.3
3024,3.89,1273,28,3,Middle,Single,0.4,1,1,None,Private,22,STEM,21.2,10218.39,Medium,FALSE,Part-Time,38.8,14.1
3025,2.09,819,18,2,Low,Married,0.62,0.5,0.58,None,Private,22.2,Health Sciences,10.7,7885.33,Low,FALSE,Full-Time,71.3,14.5
3026,2.92,1041,23,4,Low,Single,0.36,0.6,0.53,Family Issues,Public,22,Arts,17.3,15316.77,High,FALSE,Full-Time,20.1,9.5
3027,3.06,1128,25,2,Middle,Single,0.32,0.64,0.69,Financial Problems,Private,22.7,Arts,14.7,34945.28,Medium,TRUE,Full-Time,18.8,7.5
3028,2.91,1167,26,2,Low,Single,0.42,0.77,0.86,Health Issues,Private,22.1,Health Sciences,15.2,12349.86,Medium,FALSE,Part-Time,49.1,18.9
3029,2.38,1023,23,3,Middle,Single,0.47,0.5,0.5,None,Public,22.8,Arts,11.5,22784.75,Medium,FALSE,Full-Time,2.2,7.2
3030,2.86,1105,24,1,Middle,Single,0.36,0.73,0.65,None,Public,22.3,Business,5.9,14214.77,Low,FALSE,Full-Time,56.8,8.2
3031,2.15,800,18,3,Middle,Married,0.51,0.74,0.78,Health Issues,Public,23.5,STEM,15.6,0,Low,FALSE,Full-Time,25.1,9.5
3032,2.33,1001,22,4,High,Single,0.34,0.55,0.6,None,Public,23.4,Education,10.6,9122.51,Medium,FALSE,Full-Time,85.2,10
3033,2.97,1168,26,1,Middle,Single,0.51,0.65,0.64,Family Issues,Private,22,Business,10.6,9121.59,Low,FALSE,Full-Time,47.1,6.9
3034,2.75,952,21,2,Low,Single,0.28,0.73,0.67,None,Public,22.8,Arts,13.1,22607.38,Medium,FALSE,Full-Time,47.2,5.8
3035,3.39,1108,24,1,Middle,Married,0.22,0.73,0.77,None,Public,22.1,Arts,18.1,27929.35,Medium,FALSE,Full-Time,63.5,18.8
3036,3.17,1167,26,3,Low,Divorced,0.21,0.97,0.93,None,Public,22.8,Education,6.7,1532.8,Medium,FALSE,Part-Time,25.5,8.4
3037,3.18,1048,23,2,Middle,Married,0.24,0.94,0.96,Family Issues,Private,22,Arts,14.2,19004.62,Low,TRUE,Full-Time,32.2,4.8
3038,2.63,1125,25,2,High,Single,0.17,0.64,0.72,None,Public,23.2,Business,7.3,18237.35,High,FALSE,Full-Time,18.4,4
3039,2.6,955,21,1,Low,Married,0.07,0.56,0.48,None,Public,23,Business,19.6,40571.79,Medium,FALSE,Full-Time,2.7,11.1
3040,3.07,1069,24,3,High,Single,0.22,0.73,0.77,Family Issues,Private,22,STEM,22.8,19686.57,Medium,FALSE,Full-Time,20.2,3.5
3041,2.71,1191,26,1,High,Single,0.43,0.65,0.64,None,Public,22.4,Business,18.8,29867.05,Low,FALSE,Full-Time,2,5.8
3042,2.66,1123,25,2,High,Married,0.49,0.7,0.7,None,Public,22.6,Education,20.3,5161.93,Low,FALSE,Part-Time,11.1,8.4
3043,3.05,1012,22,2,Middle,Single,0.08,0.87,0.89,None,Public,22.9,Arts,28.5,15847.83,Medium,FALSE,Part-Time,55,20.2
3044,2.54,1133,25,2,Middle,Married,0.27,0.53,0.49,Health Issues,Private,22.5,STEM,4.3,4227.4,Low,FALSE,Part-Time,45.6,7.8
3045,2.62,1207,27,1,Low,Single,0.16,0.76,0.7,None,Private,22.9,Arts,16.1,15167.95,High,TRUE,Part-Time,7,18.9
3046,2.46,800,18,3,Middle,Single,0.37,0.68,0.59,Health Issues,Public,22.5,Health Sciences,14.4,19192.54,High,TRUE,Part-Time,87.7,9.1
3047,3.54,1273,28,3,Middle,Married,0.05,0.84,0.9,None,Public,22.8,STEM,17.1,2683.33,Low,FALSE,Full-Time,30.1,0
3048,2.75,1049,23,2,Low,Single,0.24,0.58,0.56,Family Issues,Private,22,STEM,12.3,28543.55,Medium,FALSE,Full-Time,44.2,20.9
3049,2.9,1163,26,2,Middle,Single,0.36,0.74,0.76,Financial Problems,Private,22.5,Arts,16.4,25459.18,Low,TRUE,Full-Time,91,8.2
3050,3.07,1279,28,1,Low,Single,0.1,0.66,0.64,None,Public,23.1,Health Sciences,18.3,28684.78,Medium,FALSE,Full-Time,32.9,4.1
3051,2.32,894,20,4,Middle,Divorced,0.18,0.68,0.62,Family Issues,Private,23.2,STEM,17.6,21947.46,Medium,FALSE,Full-Time,14.8,3.7
3052,2.96,993,22,3,High,Married,0.13,0.63,0.66,None,Private,22.6,Business,7.4,9032.17,Medium,TRUE,Full-Time,0,8.7
3053,2.71,1056,23,2,Middle,Single,0.6,0.73,0.75,None,Private,22.5,STEM,19.4,29013.22,Medium,FALSE,Full-Time,38.6,10.7
3054,3.11,982,22,4,Middle,Single,0.03,0.77,0.76,None,Private,23.2,STEM,11.8,10589.37,Medium,FALSE,Full-Time,39.6,8.4
3055,3.13,1360,30,1,Middle,Single,0.23,0.73,0.74,Family Issues,Public,22.5,Arts,12.5,4492.68,High,FALSE,Full-Time,80.7,11.6
3056,2.42,971,21,2,Low,Married,0.34,0.6,0.55,None,Private,23.1,Business,12.1,15116.32,Medium,TRUE,Full-Time,84.9,2.5
3057,2.43,1016,22,2,Low,Married,0.73,0.72,0.77,None,Public,22.4,Business,18.1,17625.52,Medium,FALSE,Full-Time,89.1,12.1
3058,2.5,1130,25,7,Middle,Single,0.38,0.51,0.57,Health Issues,Private,22.5,STEM,7.3,21445.49,Medium,FALSE,Full-Time,67.7,2.2
3059,2.25,919,20,2,Low,Single,0,0.52,0.56,Health Issues,Public,22,Arts,21.2,10577.86,Low,FALSE,Part-Time,18.2,13.9
3060,2.73,1040,23,2,High,Single,0.37,0.61,0.59,None,Private,22,Arts,26,35370.03,Low,FALSE,Full-Time,47.3,7.5
3061,3.03,1147,25,1,High,Single,0.36,0.75,0.76,Health Issues,Public,23,Arts,14.4,24776.07,Low,FALSE,Full-Time,1,13.2
3062,3.28,1050,23,1,Low,Single,0.32,0.75,0.83,Family Issues,Public,23.4,Education,9.2,26671.01,Medium,FALSE,Full-Time,59.2,14.4
3063,2.85,1085,24,2,Low,Married,0.34,0.54,0.6,None,Public,22.6,Education,6.4,30808.08,Medium,FALSE,Full-Time,80.2,17.7
3064,2.9,1020,22,1,Middle,Single,0.17,0.62,0.72,None,Public,22.4,Health Sciences,14.3,22891.32,Low,FALSE,Full-Time,89,11.9
3065,2.2,872,19,1,Middle,Married,0.42,0.71,0.68,None,Public,23,STEM,12.5,23141.66,Medium,FALSE,Part-Time,67.5,3
3066,3.37,1148,25,5,Low,Married,0.19,0.87,0.82,Family Issues,Private,22.7,Health Sciences,19.1,18168.59,High,FALSE,Full-Time,38.1,12.1
3067,4,1363,30,5,Low,Married,0,1,1,Health Issues,Private,22,STEM,20.4,18476.23,High,FALSE,Part-Time,59.5,8.6
3068,2.92,1102,24,1,Middle,Single,0.34,0.7,0.72,None,Public,23,Education,8.1,26111.97,Low,TRUE,Full-Time,70,11.2
3069,2.54,1133,25,3,High,Single,0.24,0.63,0.62,None,Public,22,Education,13.9,7575.52,High,FALSE,Full-Time,104.4,9.3
3070,2.85,1203,27,4,Low,Single,0.19,0.67,0.65,None,Public,22.5,Arts,11,9752.67,Low,FALSE,Full-Time,5.5,5.8
3071,2.36,909,20,2,Middle,Married,0.6,0.64,0.71,Health Issues,Public,22.3,Education,16.3,41020.12,Medium,TRUE,Full-Time,13.7,15.3
3072,3.53,1355,30,1,High,Single,0.38,0.89,0.89,None,Public,22.2,Arts,2.6,17508.4,Medium,FALSE,Full-Time,11.4,15
3073,3.04,1130,25,1,Low,Married,0.02,0.64,0.58,None,Public,22.5,Arts,7.7,50000,Medium,TRUE,Full-Time,0,8.9
3074,3.5,1344,30,1,Middle,Single,0.2,0.9,0.85,Health Issues,Public,22.9,STEM,12.4,28001.04,High,FALSE,Full-Time,46.8,12.7
3075,2.48,990,22,3,High,Single,0.48,0.5,0.51,None,Private,22.5,Arts,18.2,25497.67,Medium,FALSE,Full-Time,28.9,11.8
3076,3.24,1372,30,1,Low,Divorced,0.16,0.85,1,Health Issues,Public,23.2,Business,11.6,11937.17,Low,FALSE,Full-Time,63,8
3077,3.16,1216,27,2,Low,Married,0.29,0.65,0.6,None,Public,23.3,STEM,19.9,17115.55,Medium,FALSE,Full-Time,51.9,5.2
3078,3.51,1182,26,2,Middle,Single,0,0.87,0.85,None,Public,23.3,Business,9.1,1040.31,High,FALSE,Part-Time,23.8,16
3079,3.14,1135,25,1,Middle,Single,0.16,0.67,0.79,Health Issues,Public,22.5,Education,14.1,20944,Medium,TRUE,Full-Time,0,18.9
3080,2.82,1062,23,1,Middle,Married,0.7,0.7,0.68,None,Public,22.3,Arts,11.2,11931.35,Low,FALSE,Part-Time,32.5,16.4
3081,3.51,1280,28,1,Low,Married,0.26,0.94,0.96,None,Public,22.5,Health Sciences,20.6,15301.06,Low,FALSE,Full-Time,51.6,8.5
3082,2.69,1121,25,3,Middle,Married,0.23,0.82,0.92,Health Issues,Public,23.1,Business,22.5,14328.3,Medium,TRUE,Full-Time,80,4.6
3083,2,804,18,3,Low,Single,0.85,0.5,0.45,Health Issues,Private,23,STEM,19.3,8899.29,Low,FALSE,Part-Time,65,9.3
3084,2.11,932,20,1,High,Single,0.54,0.62,0.61,Financial Problems,Public,22,Business,21.8,0,Medium,FALSE,Full-Time,69.1,8.2
3085,2.64,1072,24,1,Middle,Single,0.53,0.67,0.65,None,Public,22.7,STEM,14.3,18710.21,Low,FALSE,Full-Time,86.7,14.6
3086,2.74,1146,25,3,Middle,Single,0.08,0.64,0.56,Family Issues,Public,22,Arts,10.5,18383.51,High,FALSE,Part-Time,52.9,8.5
3087,3.09,1091,24,1,Low,Single,0.36,0.85,0.93,None,Private,22.5,STEM,12.7,2902.45,Low,FALSE,Full-Time,9.9,5.9
3088,3.06,1282,28,2,High,Married,0.36,0.74,0.71,None,Public,22.2,Arts,9.1,14231.12,High,FALSE,Full-Time,64.4,17.1
3089,2,807,18,2,Low,Single,0.59,0.57,0.53,None,Public,22.1,Health Sciences,16.8,16191.78,Low,FALSE,Full-Time,75.8,14.2
3090,3.39,1121,25,2,Low,Married,0.17,0.75,0.73,Health Issues,Public,22.9,Business,12.7,23923.63,Medium,FALSE,Part-Time,42.7,11.4
3091,2,827,18,1,Low,Married,0.23,0.5,0.55,Health Issues,Public,22.2,Business,10,13326.67,Medium,TRUE,Full-Time,39.5,8.6
3092,3.08,1213,27,4,High,Single,0.4,0.86,0.87,None,Private,22.5,STEM,15.2,23825.76,Medium,TRUE,Full-Time,45.8,12.9
3093,2.85,1085,24,1,Middle,Single,0.36,0.86,0.82,Family Issues,Private,22,Education,4.7,29137.84,Low,FALSE,Full-Time,51.2,15.8
3094,2.57,1162,26,1,High,Single,0.31,0.64,0.66,None,Private,22.5,Business,16.3,11162.03,Medium,FALSE,Full-Time,75.4,3.8
3095,2.8,970,21,1,Low,Single,0.17,0.5,0.54,None,Public,23,Health Sciences,6.5,8460.52,Low,FALSE,Full-Time,43.1,4.4
3096,3.42,1291,29,6,Middle,Single,0.18,0.84,0.83,None,Private,22.1,STEM,15,7588.25,Medium,TRUE,Full-Time,95.7,3.1
3097,3.61,1256,28,1,Middle,Single,0.37,0.91,0.89,Financial Problems,Public,22.8,STEM,16.1,24902.4,Low,FALSE,Part-Time,85.3,8
3098,2.77,1187,26,4,Middle,Single,0.35,0.67,0.72,None,Private,22.5,Arts,9.5,16494.89,High,TRUE,Full-Time,103.9,9
3099,2.73,1080,24,1,Middle,Single,0.72,0.72,0.71,None,Public,22.5,STEM,13.2,15836.84,Medium,FALSE,Part-Time,74.1,20.5
3100,2.98,1186,26,1,Middle,Divorced,0,0.7,0.78,None,Public,22.3,Business,15.6,21277.9,Medium,FALSE,Full-Time,2.4,4.1
3101,2.56,993,22,3,High,Single,0.21,0.72,0.69,Health Issues,Private,22.9,Business,9.6,1105.29,Low,FALSE,Full-Time,44.1,10.5
3102,2.63,1228,27,3,Middle,Single,0.59,0.54,0.5,None,Private,22.8,STEM,18,25135.03,High,FALSE,Full-Time,72.3,10.5
3103,3.4,1347,30,3,High,Single,0,0.97,0.93,None,Public,22.4,Health Sciences,23.3,15025.22,Low,FALSE,Full-Time,65.6,11.1
3104,2.72,1260,28,1,Middle,Single,0.4,0.84,0.82,None,Public,22.6,Business,14.7,12931.79,Low,FALSE,Full-Time,50.7,9.7
3105,2.58,990,22,4,High,Single,0.47,0.55,0.55,None,Private,22.9,STEM,20.1,17353.47,Medium,FALSE,Full-Time,26.1,9.5
3106,2.25,1154,25,1,Middle,Single,0.38,0.5,0.43,None,Private,22.8,STEM,16.3,23392.74,Medium,FALSE,Full-Time,84.6,21.4
3107,2,906,20,1,Middle,Married,0.4,0.54,0.55,None,Private,22.3,Business,13.7,15616.01,Low,FALSE,Full-Time,26.3,5.6
3108,3.21,1185,26,2,Low,Single,0.16,0.68,0.71,Health Issues,Public,23.1,Education,15.1,11095.18,Low,TRUE,Part-Time,87.2,3.2
3109,2.75,1167,26,1,High,Single,0.34,0.64,0.57,None,Private,22.9,STEM,13.9,30603.72,Low,FALSE,Full-Time,19.6,7.7
3110,2,819,18,2,Low,Married,0.13,0.61,0.58,Family Issues,Public,23.6,Arts,16.3,11229.53,Medium,FALSE,Full-Time,66,13
3111,2.7,925,20,2,Low,Single,0.41,0.75,0.78,Health Issues,Public,22,Health Sciences,16.2,7483.8,High,TRUE,Full-Time,43.6,18.3
3112,2.74,1057,23,6,Middle,Single,0.21,0.88,0.83,None,Public,22.9,Business,20.5,15107.75,Low,FALSE,Full-Time,25.7,15.3
3113,2.9,1054,23,2,Middle,Divorced,0.09,0.74,0.73,Financial Problems,Public,23.1,Arts,12.2,19860.74,Medium,FALSE,Full-Time,65.2,10.6
3114,2.25,918,20,1,Middle,Single,0.28,0.5,0.55,None,Public,23,Arts,12.3,8345.22,Low,FALSE,Full-Time,35.9,8.3
3115,3.7,1158,26,3,Middle,Married,0.41,0.93,1,None,Public,22.4,Arts,19.9,18859.76,Medium,TRUE,Full-Time,30.2,12.2
3116,2.66,1137,25,1,Middle,Married,0.41,0.65,0.67,None,Private,22,Health Sciences,15.2,25984,Medium,FALSE,Part-Time,55.1,5
3117,3.2,1070,24,2,High,Single,0.28,0.79,0.78,Health Issues,Public,23.3,Education,14.4,30667.83,Medium,TRUE,Full-Time,15.4,4.3
3118,2.45,986,22,1,Middle,Single,0.79,0.61,0.58,None,Private,22.3,STEM,3,4671.44,Medium,FALSE,Full-Time,0,12.7
3119,2.65,1257,28,1,High,Single,0.32,0.57,0.61,None,Private,22.4,STEM,22.8,25626.54,Medium,FALSE,Full-Time,89,6.3
3120,3.52,1348,30,2,Middle,Single,0,0.91,0.96,None,Public,23.5,STEM,12.3,15785.23,Medium,FALSE,Full-Time,38.6,7
3121,2.66,1027,23,3,Low,Divorced,0.51,0.52,0.47,None,Public,22,Business,16.4,21383.58,Medium,TRUE,Full-Time,39.2,20.4
3122,2.21,1008,22,1,Middle,Single,0.43,0.5,0.55,None,Private,22.9,Business,12.4,11192.6,Medium,FALSE,Full-Time,31.1,20.7
3123,2.66,1173,26,3,Low,Single,0.05,0.65,0.62,None,Public,22.1,Education,18.5,11670.21,Low,FALSE,Full-Time,31.6,10.5
3124,2.61,1046,23,4,High,Married,0.21,0.5,0.46,Family Issues,Public,22.1,Arts,19.6,16603.37,Medium,FALSE,Part-Time,59.1,6
3125,2.8,1079,24,1,Middle,Single,0.39,0.78,0.77,None,Public,22.6,Health Sciences,10.1,13766.74,Medium,TRUE,Full-Time,59.3,19.4
3126,2.29,1210,27,3,Middle,Single,0.33,0.5,0.55,None,Private,22.8,Education,23,11771.54,Low,FALSE,Part-Time,53.4,8.9
3127,2.35,813,18,1,Low,Married,0.66,0.65,0.67,None,Private,23,Health Sciences,7.6,9731.09,High,FALSE,Full-Time,59.7,16.3
3128,3.1,1297,29,2,Middle,Single,0.41,0.64,0.66,None,Public,23,STEM,14.6,20303.59,Low,FALSE,Full-Time,63.3,10.3
3129,2.38,1110,24,3,Middle,Married,0.29,0.55,0.57,None,Public,22.1,Arts,10,15906.56,Medium,TRUE,Full-Time,47.2,16.5
3130,2.88,1038,23,1,Low,Single,0.19,0.77,0.79,Health Issues,Private,22,STEM,18.3,5224.91,Medium,FALSE,Full-Time,48.7,7.5
3131,2.71,1086,24,1,High,Single,0.26,0.9,0.89,Health Issues,Public,22.3,Arts,23,10706.86,Low,FALSE,Full-Time,52.6,9.2
3132,3.1,1094,24,2,Middle,Single,0.21,0.79,0.82,None,Public,22.7,Education,16.9,28043.36,High,FALSE,Full-Time,34.1,9.4
3133,2.23,840,18,3,Low,Married,0,0.5,0.47,Family Issues,Public,22.4,Business,12.1,6475.36,Medium,FALSE,Full-Time,10.3,8.7
3134,3.31,1324,29,1,Low,Married,0,0.92,0.96,None,Public,22,STEM,11,28339.87,Low,TRUE,Full-Time,54.2,1.4
3135,2.72,1106,24,1,Low,Single,0.34,0.66,0.7,None,Public,22,STEM,24.9,14573.18,Medium,FALSE,Part-Time,0,10.3
3136,3.06,1166,26,3,Low,Single,0.18,0.77,0.81,Health Issues,Public,22.4,Education,10.9,29065.73,Low,TRUE,Full-Time,54.3,11
3137,2.98,1242,27,1,Low,Single,0.41,0.8,0.84,None,Public,22.9,Arts,10.1,14654.14,Low,FALSE,Part-Time,68.2,7.9
3138,2.11,946,21,1,Low,Single,0.42,0.5,0.52,None,Public,22.1,Arts,12.3,29668.61,Low,TRUE,Full-Time,64.5,3.5
3139,3.11,1171,26,1,Middle,Single,0.02,0.78,0.84,None,Private,22.9,Arts,12.6,34332.7,High,FALSE,Full-Time,59,13.5
3140,2.61,1059,23,1,High,Single,0.38,0.61,0.5,None,Public,22,Business,11.5,22391.77,Low,FALSE,Full-Time,46.5,2.8
3141,3.08,1227,27,2,Low,Single,0.64,0.89,0.93,Health Issues,Private,22.6,Health Sciences,10.9,20336.52,Medium,FALSE,Part-Time,70.2,17.2
3142,2.33,800,18,2,Low,Married,0.59,0.65,0.75,None,Private,22.6,Arts,14,29576.5,Medium,FALSE,Full-Time,44.9,3.2
3143,2.68,1085,24,1,Low,Single,0.24,0.51,0.48,Health Issues,Public,22.7,Arts,15.7,19420.53,Low,FALSE,Full-Time,14.4,4.4
3144,2.53,1009,22,2,Low,Single,0.32,0.76,0.72,None,Public,22,Health Sciences,15.8,10157.69,High,FALSE,Part-Time,57.4,15
3145,2.73,1164,26,1,Middle,Married,0.64,0.73,0.79,None,Public,22,Business,5.7,8270.94,Medium,TRUE,Full-Time,0,10.2
3146,3.06,1170,26,2,Middle,Single,0.28,0.61,0.56,None,Public,22.9,STEM,10.9,22053.82,High,FALSE,Full-Time,25.2,11
3147,2.59,993,22,4,Low,Single,0.34,0.65,0.62,None,Public,22,Arts,13.3,15626.56,Medium,TRUE,Full-Time,67.8,6.8
3148,2.75,993,22,3,Low,Single,0.49,0.79,0.8,None,Private,22.1,Education,14.8,23019.47,High,FALSE,Part-Time,67.7,17
3149,2.53,1083,24,1,Middle,Single,0.13,0.51,0.47,Health Issues,Public,23.2,STEM,15.8,21679.7,High,TRUE,Full-Time,32.7,17.1
3150,2.28,965,21,1,Middle,Married,0.25,0.71,0.75,None,Public,22.6,STEM,8.9,10900.2,Low,TRUE,Full-Time,11.5,16.8
3151,3.3,1226,27,2,Middle,Married,0.06,0.67,0.64,None,Public,22.7,STEM,14.4,23835.42,Low,FALSE,Full-Time,69.5,10.2
3152,2.69,1044,23,4,High,Single,0.1,0.59,0.61,Family Issues,Public,22.8,Education,24.2,31164.87,Low,FALSE,Full-Time,50.2,16.2
3153,2,800,18,1,Middle,Single,0.24,0.5,0.51,Health Issues,Private,22.8,STEM,12.1,19187.8,Medium,FALSE,Full-Time,13.6,5.9
3154,3,1043,23,4,Low,Single,0.49,0.89,0.97,Health Issues,Public,22.5,Health Sciences,7.1,14123.05,Low,FALSE,Full-Time,84.4,13.5
3155,2,944,21,1,Low,Married,0.43,0.5,0.56,Health Issues,Public,22.1,Arts,20.9,10407.32,Medium,FALSE,Full-Time,58.4,10
3156,2.37,855,19,1,Middle,Married,0.16,0.5,0.47,None,Public,23.8,Health Sciences,14.7,29008.61,High,FALSE,Part-Time,52.6,10.5
3157,2,914,20,4,High,Single,1,0.54,0.48,None,Private,22.4,Business,12.1,11474.82,High,TRUE,Full-Time,43.5,13
3158,3.36,1116,25,1,High,Single,0.02,0.91,0.95,Health Issues,Public,22.7,Health Sciences,22.4,35806.66,High,FALSE,Full-Time,51.6,12.2
3159,2.78,1299,29,2,Low,Married,0.08,0.76,0.73,None,Public,22.7,Health Sciences,0,19819.66,Low,FALSE,Full-Time,41.9,13
3160,3.21,1146,25,1,Low,Divorced,0.1,0.78,0.76,None,Private,22.2,STEM,12.4,25280.61,High,TRUE,Full-Time,80.3,3.9
3161,2.5,1009,22,1,High,Single,0.42,0.65,0.6,Family Issues,Private,22.3,STEM,6.4,15857.77,Low,FALSE,Full-Time,71.1,8.3
3162,2.81,1168,26,2,Low,Single,0,0.64,0.67,Financial Problems,Public,23.2,Business,22.8,29563.97,High,TRUE,Part-Time,75.7,10.1
3163,2.63,1031,23,5,Low,Single,0.35,0.83,0.79,Family Issues,Public,22.1,Business,11.9,11511.56,Low,TRUE,Part-Time,91.7,6.6
3164,2.68,995,22,2,Low,Married,0,0.78,0.78,None,Public,22.7,Arts,7.7,31725.28,High,FALSE,Full-Time,100,8.2
3165,2.05,926,20,1,Middle,Single,0.57,0.62,0.62,None,Private,23,STEM,6.5,11670.34,Medium,FALSE,Part-Time,86.2,2.1
3166,2,837,18,3,Middle,Single,0.71,0.58,0.59,None,Private,22.4,Education,20.6,14472.41,Medium,TRUE,Full-Time,41,6.7
3167,2.8,1041,23,1,Low,Single,0.09,0.75,0.78,None,Private,22.5,STEM,25,16648.56,Low,FALSE,Part-Time,97.8,2.8
3168,2.3,1123,25,2,Middle,Married,0.61,0.5,0.49,None,Private,23,STEM,14,42182.05,Low,FALSE,Full-Time,37.2,19.2
3169,2.54,1085,24,2,Middle,Single,0.35,0.7,0.66,None,Private,22.4,Education,15.2,14924.33,Medium,TRUE,Full-Time,35.1,11.2
3170,3.51,1037,23,1,High,Single,0,0.89,0.8,None,Public,22,STEM,12,18409.36,Medium,TRUE,Full-Time,60.5,14.8
3171,2.1,958,21,3,Low,Married,0.38,0.65,0.66,None,Public,23.3,Education,19.7,32834.84,High,FALSE,Full-Time,49.4,14.3
3172,3.32,1191,26,1,High,Divorced,0.13,0.91,0.9,None,Public,22,STEM,11.4,31013.83,Medium,TRUE,Full-Time,74.7,7
3173,2.08,902,20,2,Low,Married,0.41,0.58,0.54,None,Private,22.6,Education,10.3,31350.19,Medium,FALSE,Full-Time,104.7,4
3174,3.19,1216,27,4,Low,Single,0.33,0.63,0.63,None,Public,22,Education,12.5,7187.79,Medium,FALSE,Full-Time,81.6,5.2
3175,2.57,949,21,1,Low,Single,0.46,0.63,0.68,None,Private,22.2,Arts,18.3,16678.09,Medium,TRUE,Full-Time,85,8.3
3176,2.81,987,22,1,Middle,Single,0.61,0.65,0.7,None,Public,22.3,Business,18.6,28294.63,Medium,TRUE,Part-Time,11.9,12.2
3177,2.14,879,19,2,High,Single,0.46,0.56,0.48,Family Issues,Public,22.6,STEM,8.3,27542.31,High,FALSE,Full-Time,42.4,10.9
3178,3.16,1024,23,3,Low,Single,0,0.75,0.73,None,Public,22.1,Education,14.2,24795.8,Medium,FALSE,Full-Time,37.6,9.4
3179,2.94,1246,28,1,High,Single,0.68,0.71,0.76,Family Issues,Public,23.5,STEM,2,8320.83,Low,TRUE,Full-Time,48.2,7.2
3180,3.01,1177,26,1,Middle,Single,0.25,0.8,0.88,None,Public,22.5,Health Sciences,9,17898.15,Medium,FALSE,Full-Time,89.5,11.8
3181,3.19,1246,28,3,Low,Single,0.31,0.75,0.71,Financial Problems,Public,22.9,Education,13.1,6902.92,Medium,FALSE,Full-Time,36.4,11.9
3182,2.61,1178,26,1,Low,Single,0.38,0.66,0.73,None,Public,22.5,Arts,10.1,20919.19,Medium,TRUE,Full-Time,60,2.5
3183,2.25,934,21,2,Low,Single,0.63,0.5,0.43,None,Public,23,Health Sciences,15.1,19662.92,Low,TRUE,Full-Time,104,17.3
3184,2.67,1050,23,1,Middle,Single,0.47,0.59,0.64,Health Issues,Public,22,Arts,21.8,17755.67,Medium,FALSE,Part-Time,70.8,12
3185,2.33,982,22,2,Middle,Single,0.17,0.65,0.63,None,Public,22.1,STEM,16.5,24209.37,High,TRUE,Full-Time,61,7.3
3186,3.98,1299,29,2,Low,Single,0.35,0.87,0.95,None,Public,22.2,Business,23.3,19371.38,Low,FALSE,Part-Time,43.2,9
3187,2.05,920,20,2,Low,Single,0.54,0.64,0.61,None,Private,22.2,Arts,12.7,17184.32,High,FALSE,Full-Time,62,0.1
3188,3.44,1234,27,1,Low,Single,0.22,0.96,0.94,None,Public,22.8,Arts,13.7,16763.92,Low,TRUE,Full-Time,51,10.3
